tripid,bikeid,starttime,stoptime,tripduration,O_id,O_name,O_lat,O_lon,D_id,D_name,D_lat,D_lon,usertype,gender,birth
7698,1666,53497,55067,"1,570.0",77,Clinton St & Madison St,41.882242,-87.641066,7,Field Blvd & South Water St,41.886349063,-87.617516547,Subscriber,Male,1982
7699,2781,53502,54904,"1,402.0",177,Theater on the Lake,41.926277,-87.630834,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7700,4821,53504,55193,"1,689.0",48,Larrabee St & Kingsbury St,41.897764,-87.642884,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,Subscriber,Male,1976
7701,2411,53506,54762,"1,256.0",96,Desplaines St & Randolph St,41.88461619,-87.644570585,138,Clybourn Ave & Division St,41.904613,-87.640552,Customer,,
7702,5082,53514,54915,"1,401.0",177,Theater on the Lake,41.926277,-87.630834,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7703,4847,53516,54756,"1,240.0",96,Desplaines St & Randolph St,41.88461619,-87.644570585,138,Clybourn Ave & Division St,41.904613,-87.640552,Customer,,
7704,2220,53517,53911,394.0,110,Dearborn St & Erie St,41.893992,-87.629318,172,Rush St & Cedar St,41.902308701,-87.627690528,Subscriber,Male,1991
7705,6162,53520,53713,193.0,128,Damen Ave & Chicago Ave,41.895769,-87.67722,183,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,Subscriber,Male,1992
7706,1233,53524,53961,437.0,94,Clark St & Armitage Ave,41.918306,-87.636282,113,Bissell St & Armitage Ave,41.91844,-87.65222,Subscriber,Female,1988
7707,180,53525,54542,"1,017.0",4,Burnham Harbor,41.856268,-87.613348,6,Dusable Harbor,41.886976,-87.612813,Subscriber,Male,1997
7708,4574,53527,60728,"7,201.0",73,Jefferson St & Monroe St,41.880422,-87.642746,73,Jefferson St & Monroe St,41.880422,-87.642746,Subscriber,Male,1990
7709,5124,53528,54158,630.0,245,Clarendon Ave & Junior Ter,41.961004,-87.649603,299,Halsted St & Roscoe St,41.94367,-87.64895,Subscriber,Male,1992
7710,159,53531,54913,"1,382.0",110,Dearborn St & Erie St,41.893992,-87.629318,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,Subscriber,Female,1974
7711,727,53532,56996,"3,464.0",268,Lake Shore Dr & North Blvd,41.911722,-87.626804,300,Broadway & Barry Ave,41.937725,-87.644095,Customer,,
7712,5875,53533,59453,"5,920.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,2,Buckingham Fountain,41.87647,-87.62034,Customer,,
7713,5568,53535,53838,303.0,143,Sedgwick St & Webster Ave,41.922167,-87.638888,327,Sheffield Ave & Webster Ave,41.92154,-87.653818,Subscriber,Male,1983
7714,1512,53537,59482,"5,945.0",331,Halsted St & Clybourn Ave (*),41.909668,-87.648128,61,Wood St & Milwaukee Ave,41.907655,-87.672552,Customer,Female,1988
7715,4038,53541,54085,544.0,177,Theater on the Lake,41.926277,-87.630834,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Subscriber,Female,1992
7716,4807,53542,56995,"3,453.0",268,Lake Shore Dr & North Blvd,41.911722,-87.626804,300,Broadway & Barry Ave,41.937725,-87.644095,Customer,,
7717,4719,53543,56433,"2,890.0",298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,239,Western Ave & Leland Ave,41.966555,-87.688487,Customer,,
7718,2179,53545,59423,"5,878.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,2,Buckingham Fountain,41.87647,-87.62034,Customer,,
7719,4379,53550,59627,"6,077.0",331,Halsted St & Clybourn Ave (*),41.909668,-87.648128,61,Wood St & Milwaukee Ave,41.907655,-87.672552,Customer,Male,1995
7720,4941,53548,53850,302.0,288,Larrabee St & Armitage Ave,41.918084,-87.643749,60,Dayton St & North Ave,41.910578035,-87.649421929,Subscriber,Female,1986
7721,2922,53558,56427,"2,869.0",298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,239,Western Ave & Leland Ave,41.966555,-87.688487,Customer,,
7722,6469,53564,53891,327.0,327,Sheffield Ave & Webster Ave,41.92154,-87.653818,224,Halsted St & Willow St,41.913865,-87.648755,Subscriber,Female,1995
7723,6450,53565,55001,"1,436.0",303,Broadway & Cornelia Ave,41.945529,-87.646439,34,Cannon Dr & Fullerton Ave,41.926755988,-87.634428785,Subscriber,Female,1991
7724,3863,53566,53783,217.0,123,California Ave & Milwaukee Ave,41.922695,-87.697153,502,California Ave & Altgeld St,41.92669,-87.697668,Subscriber,Male,1991
7725,6331,53568,53783,215.0,123,California Ave & Milwaukee Ave,41.922695,-87.697153,502,California Ave & Altgeld St,41.92669,-87.697668,Subscriber,Male,1991
7726,3429,53572,54803,"1,231.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,143,Sedgwick St & Webster Ave,41.922167,-87.638888,Subscriber,Male,1989
7727,1517,53575,56266,"2,691.0",459,Lakefront Trail & Bryn Mawr Ave,41.984036696,-87.652310469,465,Marine Dr & Ainslie St,41.9716,-87.650154,Subscriber,Female,1993
7728,2370,53580,57796,"4,216.0",6,Dusable Harbor,41.886976,-87.612813,174,Canal St & Madison St,41.882091,-87.639833,Customer,Female,1955
7729,4215,53584,54522,938.0,35,Streeter Dr & Grand Ave,41.892278,-87.612043,90,Millennium Park,41.8810317,-87.62408432,Customer,Male,1991
7730,4195,53583,54148,565.0,96,Desplaines St & Randolph St,41.88461619,-87.644570585,119,Ashland Ave & Lake St (Temp),41.88592,-87.66717,Subscriber,Male,1984
7731,609,53585,62820,"9,235.0",141,Clark St & Lincoln Ave,41.915689,-87.6346,141,Clark St & Lincoln Ave,41.915689,-87.6346,Customer,Male,1994
7732,1052,53594,55076,"1,482.0",19,Loomis St & Taylor St (*),41.868968,-87.659141,374,Western Ave & Walton St,41.898417689,-87.686596016,Subscriber,Female,1994
7733,3169,53596,59027,"5,431.0",6,Dusable Harbor,41.886976,-87.612813,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Customer,Female,1996
7734,4021,53595,55823,"2,228.0",154,Southport Ave & Belmont Ave,41.93949,-87.66378,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,Male,1993
7735,3764,53603,61570,"7,967.0",254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,182,Wells St & Elm St,41.903222,-87.634324,Customer,Female,1988
7736,1025,53610,54161,551.0,298,Lincoln Ave & Belle Plaine Ave,41.955927,-87.679259,227,Southport Ave & Waveland Ave,41.94815,-87.66394,Subscriber,Male,1971
7737,4144,53613,53811,198.0,7,Field Blvd & South Water St,41.886349063,-87.617516547,6,Dusable Harbor,41.886976,-87.612813,Subscriber,Male,1987
7738,4746,53614,55181,"1,567.0",48,Larrabee St & Kingsbury St,41.897764,-87.642884,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,Customer,,
7739,240,53613,54642,"1,029.0",53,Wells St & Huron St,41.894722,-87.634362,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,Subscriber,Female,1992
7740,5851,53615,55949,"2,334.0",417,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,150,Fort Dearborn Dr & 31st St,41.838556,-87.608218,Customer,Female,1991
7741,6157,53616,56859,"3,243.0",33,State St & Van Buren St,41.877181,-87.627844,112,Green St & Randolph St,41.883668,-87.64867,Customer,,
7742,4061,53619,57315,"3,696.0",248,Woodlawn Ave & 55th St,41.795264,-87.596471,90,Millennium Park,41.8810317,-87.62408432,Customer,Female,1998
7743,6300,53620,54642,"1,022.0",53,Wells St & Huron St,41.894722,-87.634362,223,Clifton Ave & Armitage Ave,41.918216,-87.656936,Subscriber,Male,1989
7744,5927,53621,54547,926.0,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,161,Rush St & Superior St,41.895764746,-87.625908033,Subscriber,Female,1986
7745,4609,53621,54372,751.0,163,Damen Ave & Clybourn Ave,41.931931,-87.677856,490,Troy St & Elston Ave,41.945243568,-87.706649901,Subscriber,Male,1993
7746,5872,53623,61562,"7,939.0",254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,182,Wells St & Elm St,41.903222,-87.634324,Customer,Female,1990
7747,3318,53624,57315,"3,691.0",248,Woodlawn Ave & 55th St,41.795264,-87.596471,90,Millennium Park,41.8810317,-87.62408432,Customer,Female,1998
7748,147,53627,54850,"1,223.0",321,Wabash Ave & 9th St,41.870769,-87.625734,199,Wabash Ave & Grand Ave,41.891466,-87.626761,Subscriber,Female,1993
7749,1655,53627,53903,276.0,423,University Ave & 57th St,41.791478,-87.599861,426,Ellis Ave & 60th St,41.785097146,-87.601072761,Subscriber,Female,2000
7750,1699,53626,54795,"1,169.0",463,Clark St & Berwyn Ave,41.977996654,-87.668047105,459,Lakefront Trail & Bryn Mawr Ave,41.984036696,-87.652310469,Subscriber,Male,1989
7751,1586,53629,54246,617.0,263,Rhodes Ave & 32nd St,41.836208,-87.613533,42,Wabash Ave & Cermak Rd,41.852619,-87.626488,Subscriber,Male,1991
7752,1716,53634,53898,264.0,225,Halsted St & Dickens Ave,41.919936,-87.64883,331,Halsted St & Clybourn Ave (*),41.909668,-87.648128,Subscriber,Male,1972
7753,227,53638,56885,"3,247.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7754,2764,53640,53916,276.0,423,University Ave & 57th St,41.791478,-87.599861,426,Ellis Ave & 60th St,41.785097146,-87.601072761,Subscriber,Male,1998
7755,5628,53643,55017,"1,374.0",110,Dearborn St & Erie St,41.893992,-87.629318,313,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,Subscriber,Female,1995
7756,1328,53645,58476,"4,831.0",85,Michigan Ave & Oak St,41.90096039,-87.62377664,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1988
7757,3198,53644,54811,"1,167.0",463,Clark St & Berwyn Ave,41.977996654,-87.668047105,459,Lakefront Trail & Bryn Mawr Ave,41.984036696,-87.652310469,Subscriber,Male,1986
7758,2771,53649,55493,"1,844.0",3,Shedd Aquarium,41.867225957,-87.61535539,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7759,3806,53652,54848,"1,196.0",299,Halsted St & Roscoe St,41.94367,-87.64895,177,Theater on the Lake,41.926277,-87.630834,Subscriber,Female,1995
7760,3258,53656,56243,"2,587.0",90,Millennium Park,41.8810317,-87.62408432,157,Lake Shore Dr & Wellington Ave,41.936669,-87.636794,Customer,Female,1995
7761,441,53659,59234,"5,575.0",344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,58,Marshfield Ave & Cortland St,41.916017,-87.668879,Customer,,
7762,2401,53660,54843,"1,183.0",299,Halsted St & Roscoe St,41.94367,-87.64895,177,Theater on the Lake,41.926277,-87.630834,Subscriber,Male,1993
7763,5188,53663,55719,"2,056.0",142,McClurg Ct & Erie St,41.894503,-87.617854,288,Larrabee St & Armitage Ave,41.918084,-87.643749,Customer,,
7764,5608,53666,56877,"3,211.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7765,1543,53668,59245,"5,577.0",344,Ravenswood Ave & Lawrence Ave,41.96909,-87.674237,58,Marshfield Ave & Cortland St,41.916017,-87.668879,Customer,,
7766,588,53667,54287,620.0,502,California Ave & Altgeld St,41.92669,-87.697668,158,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,Subscriber,Female,1993
7767,3290,53670,54138,468.0,168,Michigan Ave & 14th St,41.864059,-87.623727,370,Calumet Ave & 21st St,41.854184249,-87.619153741,Subscriber,Female,1950
7768,2507,53681,59777,"6,096.0",268,Lake Shore Dr & North Blvd,41.911722,-87.626804,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Customer,,
7769,3890,53683,54567,884.0,251,Clarendon Ave & Leland Ave,41.967968,-87.650001,463,Clark St & Berwyn Ave,41.977996654,-87.668047105,Subscriber,Female,1966
7770,3457,53686,55386,"1,700.0",87,Racine Ave & Fullerton Ave,41.92556258,-87.65840426,93,Sheffield Ave & Willow St,41.913688,-87.652855,Subscriber,Male,1992
7771,5308,53689,54874,"1,185.0",160,Campbell Ave & North Ave,41.910535,-87.689556,375,Sacramento Blvd & Franklin Blvd,41.889727,-87.70103,Customer,,
7772,2102,53696,55068,"1,372.0",34,Cannon Dr & Fullerton Ave,41.926755988,-87.634428785,133,Kingsbury St & Kinzie St,41.889176833,-87.638505772,Customer,Female,1987
7773,2596,53704,54503,799.0,227,Southport Ave & Waveland Ave,41.94815,-87.66394,296,Broadway & Belmont Ave,41.940106,-87.645451,Customer,Female,1992
7774,5683,53714,55566,"1,852.0",177,Theater on the Lake,41.926277,-87.630834,323,Sheridan Rd & Lawrence Ave,41.969517,-87.654691,Customer,,
7775,983,53712,54804,"1,092.0",212,Wells St & Hubbard St,41.889906,-87.634266,145,Mies van der Rohe Way & Chestnut St,41.898586651,-87.621915226,Subscriber,Female,1984
7776,4367,53717,55634,"1,917.0",194,Wabash Ave & Wacker Pl,41.886875,-87.62603,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1998
7777,6338,53714,54224,510.0,239,Western Ave & Leland Ave,41.966555,-87.688487,314,Ravenswood Ave & Berteau Ave,41.957921,-87.673567,Subscriber,Female,1987
7778,2215,53723,54573,850.0,120,Wentworth Ave & Cermak Rd (Temp),41.853005,-87.630578,282,Halsted St & Maxwell St,41.864883,-87.647071,Subscriber,Male,1990
7779,6232,53727,54554,827.0,308,Seeley Ave & Roscoe St,41.943403,-87.679618,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,Subscriber,Male,1984
7780,5696,53732,56053,"2,321.0",5,State St & Harrison St,41.874053,-87.627716,338,Calumet Ave & 18th St,41.857611,-87.619407,Subscriber,Male,1978
7781,4238,53734,58671,"4,937.0",25,Michigan Ave & Pearson St,41.89766,-87.62351,5,State St & Harrison St,41.874053,-87.627716,Customer,Male,1983
7782,2105,53740,55626,"1,886.0",194,Wabash Ave & Wacker Pl,41.886875,-87.62603,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1994
7783,1746,53743,55580,"1,837.0",505,Winchester Ave & Elston Ave,41.92409085,-87.676460075,172,Rush St & Cedar St,41.902308701,-87.627690528,Subscriber,Male,1965
7784,1925,53748,54254,506.0,177,Theater on the Lake,41.926277,-87.630834,94,Clark St & Armitage Ave,41.918306,-87.636282,Subscriber,Female,1992
7785,3134,53748,63459,"9,711.0",43,Michigan Ave & Washington St,41.883892766,-87.624649141,43,Michigan Ave & Washington St,41.883892766,-87.624649141,Customer,,
7786,5636,53758,63459,"9,701.0",43,Michigan Ave & Washington St,41.883892766,-87.624649141,43,Michigan Ave & Washington St,41.883892766,-87.624649141,Customer,,
7787,3444,53758,54101,343.0,418,Ellis Ave & 53rd St,41.799336263,-87.600958115,419,Lake Park Ave & 53rd St,41.799494294,-87.586449896,Subscriber,Male,1994
7788,632,53758,54783,"1,025.0",345,Lake Park Ave & 56th St,41.793242,-87.587782,355,South Shore Dr & 67th St,41.773643,-87.567514,Customer,,
7789,281,53770,57342,"3,572.0",94,Clark St & Armitage Ave,41.918306,-87.636282,106,State St & Pearson St,41.897448,-87.628722,Customer,,
7790,595,53772,54236,464.0,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,164,Franklin St & Lake St,41.885837,-87.6355,Subscriber,Male,1995
7791,2075,53774,54481,707.0,76,Lake Shore Dr & Monroe St,41.880958,-87.616743,198,Green St & Madison St,41.881892,-87.648789,Subscriber,Male,1986
7792,2821,53775,54466,691.0,177,Theater on the Lake,41.926277,-87.630834,113,Bissell St & Armitage Ave,41.91844,-87.65222,Subscriber,Male,1990
7793,3014,53774,54367,593.0,205,Paulina St & 18th St,41.857901,-87.668745,202,Halsted St & 18th St,41.857499,-87.646277,Subscriber,Male,1994
7794,4760,53778,55499,"1,721.0",3,Shedd Aquarium,41.867225957,-87.61535539,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
7795,4085,53779,57812,"4,033.0",90,Millennium Park,41.8810317,-87.62408432,177,Theater on the Lake,41.926277,-87.630834,Customer,,
7796,5449,53780,57299,"3,519.0",94,Clark St & Armitage Ave,41.918306,-87.636282,106,State St & Pearson St,41.897448,-87.628722,Customer,,
7797,5664,53781,55373,"1,592.0",60,Dayton St & North Ave,41.910578035,-87.649421929,212,Wells St & Hubbard St,41.889906,-87.634266,Customer,,
7798,4084,53782,55939,"2,157.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,304,Broadway & Waveland Ave,41.949074,-87.648636,Subscriber,Male,1985
7799,4244,53778,54194,416.0,312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,303,Broadway & Cornelia Ave,41.945529,-87.646439,Subscriber,Male,1989
7800,4669,53784,63472,"9,688.0",43,Michigan Ave & Washington St,41.883892766,-87.624649141,43,Michigan Ave & Washington St,41.883892766,-87.624649141,Customer,,
7801,5951,53785,57760,"3,975.0",90,Millennium Park,41.8810317,-87.62408432,177,Theater on the Lake,41.926277,-87.630834,Customer,Female,1988
7802,5748,53788,54783,995.0,345,Lake Park Ave & 56th St,41.793242,-87.587782,355,South Shore Dr & 67th St,41.773643,-87.567514,Customer,,
7803,4813,53791,54102,311.0,143,Sedgwick St & Webster Ave,41.922167,-87.638888,67,Sheffield Ave & Fullerton Ave,41.925601882,-87.653708042,Subscriber,Male,1985
7804,3154,53792,55354,"1,562.0",60,Dayton St & North Ave,41.910578035,-87.649421929,212,Wells St & Hubbard St,41.889906,-87.634266,Customer,,
7805,5144,53798,57453,"3,655.0",177,Theater on the Lake,41.926277,-87.630834,341,Adler Planetarium,41.866095,-87.607267,Customer,,
7806,130,53805,54879,"1,074.0",177,Theater on the Lake,41.926277,-87.630834,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Male,1966
7807,3109,53805,54874,"1,069.0",177,Theater on the Lake,41.926277,-87.630834,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Male,1963
7808,2831,53807,54861,"1,054.0",177,Theater on the Lake,41.926277,-87.630834,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Female,1970
7809,2485,53812,57314,"3,502.0",94,Clark St & Armitage Ave,41.918306,-87.636282,106,State St & Pearson St,41.897448,-87.628722,Customer,,
7810,2371,53812,58406,"4,594.0",90,Millennium Park,41.8810317,-87.62408432,329,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,Customer,Male,1987
7811,2813,53813,57461,"3,648.0",177,Theater on the Lake,41.926277,-87.630834,341,Adler Planetarium,41.866095,-87.607267,Customer,,
7812,5882,53816,56338,"2,522.0",4,Burnham Harbor,41.856268,-87.613348,4,Burnham Harbor,41.856268,-87.613348,Subscriber,Female,1991
7813,1849,53817,55373,"1,556.0",60,Dayton St & North Ave,41.910578035,-87.649421929,212,Wells St & Hubbard St,41.889906,-87.634266,Customer,,
7814,1137,53825,54708,883.0,164,Franklin St & Lake St,41.885837,-87.6355,7,Field Blvd & South Water St,41.886349063,-87.617516547,Subscriber,Male,1990
7815,2986,53828,54627,799.0,197,Michigan Ave & Madison St,41.882134,-87.625125,198,Green St & Madison St,41.881892,-87.648789,Subscriber,Male,1989
7816,822,53828,54639,811.0,197,Michigan Ave & Madison St,41.882134,-87.625125,198,Green St & Madison St,41.881892,-87.648789,Subscriber,Female,1989
7817,4752,53831,53966,135.0,96,Desplaines St & Randolph St,41.88461619,-87.644570585,112,Green St & Randolph St,41.883668,-87.64867,Subscriber,Male,1987
7818,6317,53832,57693,"3,861.0",286,Franklin St & Quincy St,41.878724,-87.634793,3,Shedd Aquarium,41.867225957,-87.61535539,Customer,,
7819,5185,53835,56341,"2,506.0",4,Burnham Harbor,41.856268,-87.613348,4,Burnham Harbor,41.856268,-87.613348,Subscriber,Male,1990
7820,2607,53839,54207,368.0,300,Broadway & Barry Ave,41.937725,-87.644095,232,Pine Grove Ave & Waveland Ave,41.949275,-87.646303,Subscriber,Male,1965
7821,2339,53840,57345,"3,505.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,291,Wells St & Evergreen Ave,41.906724,-87.63483,Customer,,
7822,5813,53841,54639,798.0,197,Michigan Ave & Madison St,41.882134,-87.625125,198,Green St & Madison St,41.881892,-87.648789,Customer,,
7823,2991,53839,55451,"1,612.0",229,Southport Ave & Roscoe St,41.943739,-87.66402,143,Sedgwick St & Webster Ave,41.922167,-87.638888,Customer,,
7824,155,53847,54527,680.0,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,156,Clark St & Wellington Ave,41.936496822,-87.647538658,Subscriber,Male,1982
7825,1648,53849,58398,"4,549.0",90,Millennium Park,41.8810317,-87.62408432,329,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,Customer,Female,1992
7826,5398,53844,55451,"1,607.0",229,Southport Ave & Roscoe St,41.943739,-87.66402,143,Sedgwick St & Webster Ave,41.922167,-87.638888,Customer,,
7827,5680,53851,54961,"1,110.0",110,Dearborn St & Erie St,41.893992,-87.629318,90,Millennium Park,41.8810317,-87.62408432,Customer,,
7828,4397,53853,57324,"3,471.0",94,Clark St & Armitage Ave,41.918306,-87.636282,106,State St & Pearson St,41.897448,-87.628722,Customer,,
7829,508,53858,54103,245.0,145,Mies van der Rohe Way & Chestnut St,41.898586651,-87.621915226,161,Rush St & Superior St,41.895764746,-87.625908033,Subscriber,Male,1954
7830,3346,53865,54246,381.0,172,Rush St & Cedar St,41.902308701,-87.627690528,53,Wells St & Huron St,41.894722,-87.634362,Subscriber,Male,1986
7831,3696,53870,54988,"1,118.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,291,Wells St & Evergreen Ave,41.906724,-87.63483,Subscriber,Male,1988
7832,5155,53870,54410,540.0,33,State St & Van Buren St,41.877181,-87.627844,98,LaSalle St & Washington St,41.882664,-87.63253,Customer,,
7833,4385,53871,54616,745.0,94,Clark St & Armitage Ave,41.918306,-87.636282,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,Customer,Male,1991
7834,5949,53872,57697,"3,825.0",286,Franklin St & Quincy St,41.878724,-87.634793,3,Shedd Aquarium,41.867225957,-87.61535539,Customer,,
7835,3640,53878,56072,"2,194.0",85,Michigan Ave & Oak St,41.90096039,-87.62377664,300,Broadway & Barry Ave,41.937725,-87.644095,Customer,,
7836,4504,53881,55634,"1,753.0",194,Wabash Ave & Wacker Pl,41.886875,-87.62603,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1997
7837,3370,53880,54632,752.0,94,Clark St & Armitage Ave,41.918306,-87.636282,127,Lincoln Ave & Fullerton Ave,41.925905,-87.64926,Customer,Female,1991
